county,state2,avg_zip_match_by_county,avg_in_urban_by_county,avg_parcels_prop_by_county,prop_count,avg_area_acres
morrison,MN,0.678,0.185,1.559,30025,121.363
mower,MN,0.797,0.509,1.303,22920,61.541
murray,MN,0.566,0.0,1.404,10168,108.099
nicollet,MN,0.734,0.546,1.281,18202,54.292
nobles,MN,0.733,0.369,1.412,14806,80.918
norman,MN,0.529,0.0,1.533,9618,175.922
olmsted,MN,0.858,0.77,1.222,66159,31.913
otter-tail,MN,0.538,0.106,1.46,66594,67.145
pennington,MN,0.717,0.451,1.422,10427,145.605
pine,MN,0.515,0.0,1.47,30844,709.172
pipestone,MN,0.743,0.0,1.484,8332,106.232
polk,MN,0.657,0.288,1.555,29708,249.914
pope,MN,0.533,0.25,1.495,13997,108.672
ramsey,MN,0.862,1.0,1.087,167565,6.493
red-lake,MN,0.61,0.0,1.387,4186,203.242
redwood,MN,0.678,0.189,1.46,14824,98.233
renville,MN,0.611,0.0,1.416,16083,103.404
rice,MN,0.86,0.529,1.241,28102,38.731
rock,MN,0.692,0.343,1.438,8180,108.028
roseau,MN,0.676,0.0,1.568,15410,483.733
scott,MN,0.886,0.784,1.15,60327,37.115
sherburne,MN,0.834,0.431,1.192,44014,63.579
sibley,MN,0.722,0.0,1.479,12614,84.242
st-louis,MN,0.398,0.405,1.71,184889,26785.35
stearns,MN,0.812,0.49,1.243,70306,37.201
steele,MN,0.854,0.593,1.32,20203,53.275
stevens,MN,0.681,0.314,1.472,7992,144.007
swift,MN,0.648,0.0,1.469,9944,169.061
todd,MN,0.6,0.01,1.525,24765,75.938
traverse,MN,0.022,0.0,1.494,6217,155.165
wabasha,MN,0.716,0.178,1.452,18116,96.561
wadena,MN,0.643,0.198,1.42,11755,191.377
waseca,MN,0.795,0.363,1.341,12197,70.223
washington,MN,0.901,0.825,1.197,117615,19.307
watonwan,MN,0.716,0.0,1.316,8274,100.155
wilkin,MN,0.537,0.267,1.62,8556,240.335
winona,MN,0.854,0.498,1.35,24714,146.259
wright,MN,0.811,0.537,1.262,73540,22.328
yellow-medicine,MN,0.629,0.0,1.42,10738,118.961
adair,MO,0.768,0.491,1.495,14747,117.37
andrew,MO,0.74,0.307,1.347,11327,73.885
atchison,MO,0.646,0.0,1.51,6144,196.599
audrain,MO,0.0,0.377,1.199,15284,63.685
barry,MO,0.607,0.109,1.289,26671,398.824
barton,MO,0.746,0.0,1.344,8622,127.929
bates,MO,0.717,0.0,1.427,13598,175.035
benton,MO,0.458,0.0,1.629,32402,1252.324
bollinger,MO,0.61,0.0,1.774,12401,164.68
boone,MO,0.798,0.664,1.288,72913,25.427
buchanan,MO,0.0,0.804,1.144,39965,14.898
butler,MO,0.0,0.381,1.248,28300,116.353
caldwell,MO,0.473,0.0,1.497,8793,98.147
callaway,MO,0.727,0.265,1.314,26187,83.898
camden,MO,0.4,0.411,1.464,59033,226.832
cape-girardeau,MO,0.751,0.58,1.25,38882,36.689
carroll,MO,0.673,0.0,1.54,10010,138.236
carter,MO,0.562,0.0,1.616,7077,1681.773
cass,MO,0.838,0.625,1.25,50454,39.007
cedar,MO,0.719,0.0,1.524,12322,274.698
chariton,MO,0.55,0.0,1.643,11894,262.008
christian,MO,0.812,0.507,1.19,41930,127.512
clark,MO,0.572,0.0,1.588,7623,145.883
clay,MO,0.858,0.889,1.145,97762,21.751
clinton,MO,0.745,0.181,1.24,13180,79.969
cole,MO,0.823,0.632,1.236,35415,19.855
cooper,MO,0.761,0.342,1.457,12176,111.26
crawford,MO,0.629,0.041,1.456,18445,229.265
dade,MO,0.66,0.0,1.526,7519,413.839
dallas,MO,0.685,0.0,1.528,13284,119.342
daviess,MO,0.532,0.0,1.551,11074,180.317
dekalb,MO,0.707,0.092,1.482,7455,119.226
dent,MO,0.739,0.266,1.577,12236,8284.312
douglas,MO,0.691,0.0,1.812,13526,1181.193
dunklin,MO,0.71,0.262,1.42,21359,63.912
franklin,MO,0.755,0.369,1.482,71861,43.819
gasconade,MO,0.642,0.0,1.523,14718,86.122
gentry,MO,0.667,0.0,1.645,7725,155.352
greene,MO,0.735,0.815,1.171,121695,12.036
grundy,MO,0.703,0.411,1.57,9556,106.185
harrison,MO,0.601,0.0,1.686,10548,177.766
henry,MO,0.751,0.297,1.38,16414,2530.974
hickory,MO,0.495,0.0,1.457,11351,894.713
holt,MO,0.53,0.0,1.657,7366,167.27
howard,MO,0.688,0.0,1.717,9012,162.762
howell,MO,0.804,0.249,1.268,22268,553.939
iron,MO,0.517,0.0,1.855,11558,5049.89
jackson,MO,0.722,0.942,1.251,311908,13.893
jasper,MO,0.735,0.723,1.277,61569,22.465
jefferson,MO,0.818,0.588,1.175,105817,15.36
johnson,MO,0.779,0.314,1.375,27386,64.268
knox,MO,0.524,0.0,1.727,6058,216.326
laclede,MO,0.814,0.344,1.414,21588,128.865
lafayette,MO,0.0,0.227,1.452,22821,68.994
lawrence,MO,0.772,0.254,1.306,21597,72.124
lewis,MO,0.663,0.0,1.589,8917,167.436
lincoln,MO,0.79,0.216,1.278,32384,42.983
linn,MO,0.691,0.252,1.38,11046,114.759
livingston,MO,0.74,0.469,1.426,10764,137.973
macon,MO,0.687,0.25,1.484,13619,220.948
madison,MO,0.659,0.264,1.623,11159,675.045
maries,MO,0.65,0.0,1.676,8526,133.519
marion,MO,0.819,0.527,1.444,17959,75.094
mcdonald,MO,0.0,0.003,1.412,16591,69.635
mercer,MO,0.0,0.0,1.678,5849,189.799
miller,MO,0.618,0.197,1.569,21585,98.276
mississippi,MO,0.746,0.0,1.48,9381,142.619
moniteau,MO,0.785,0.0,1.435,10155,95.459
monroe,MO,0.603,0.0,1.562,9837,412.284
montgomery,MO,0.595,0.0,1.429,10997,88.962
morgan,MO,0.433,0.0,1.526,29481,67.147
new-madrid,MO,0.568,0.062,1.606,14789,165.067
newton,MO,0.793,0.328,1.311,32032,41.467
nodaway,MO,0.72,0.319,1.378,15155,95.971
oregon,MO,0.659,0.0,1.791,10475,9585.829
osage,MO,0.682,0.0,1.503,11534,101.308
ozark,MO,0.442,0.0,1.276,11919,433.435
pemiscot,MO,0.538,0.192,1.431,16230,81.169
perry,MO,0.0,0.284,1.267,14154,75.144
pettis,MO,0.783,0.553,1.381,25145,64.759
phelps,MO,0.743,0.336,1.315,21758,232.007
pike,MO,0.615,0.0,1.467,13728,134.517
platte,MO,0.407,0.772,1.134,44856,13.918
polk,MO,0.765,0.245,1.415,19406,106.966
pulaski,MO,0.75,0.337,1.256,19876,316.884
putnam,MO,0.527,0.0,1.658,7629,214.904
ralls,MO,0.656,0.02,1.451,9335,178.74
randolph,MO,0.747,0.455,1.396,15747,197.004
ray,MO,0.748,0.207,1.359,16149,70.722
reynolds,MO,0.435,0.0,2.197,12734,11633.973
ripley,MO,0.652,0.0,1.47,11085,5410.789
saline,MO,0.748,0.398,1.427,15995,104.554
schuyler,MO,0.651,0.0,1.576,4298,152.219
scotland,MO,0.631,0.0,1.738,5767,178.983
scott,MO,0.0,0.477,1.237,23073,31.378
shannon,MO,0.606,0.0,1.971,10418,10765.572
shelby,MO,0.649,0.0,1.47,6701,153.312
st-charles,MO,0.868,0.911,1.149,169469,13.354
st-clair,MO,0.544,0.0,1.446,10953,2219.088
st-francois,MO,0.614,0.353,1.212,40128,28.137
st-louis,MO,0.649,1.0,1.327,134610,38.004
st-louis-county,MO,0.818,0.983,1.097,400776,18.036
ste-genevieve,MO,0.667,0.159,1.58,17903,123.038
stoddard,MO,0.74,0.264,1.291,19713,130.073
stone,MO,0.477,0.202,1.391,36419,469.83
sullivan,MO,0.573,0.0,1.759,7720,361.884
taney,MO,0.49,0.535,1.481,48554,551.217
texas,MO,0.677,0.006,1.626,21252,751.72
vernon,MO,0.727,0.324,1.428,15053,161.789
warren,MO,0.657,0.162,1.384,26457,84.463
washington,MO,0.426,0.0,1.478,26731,329.243
wayne,MO,0.503,0.0,1.617,14611,864.621
webster,MO,0.802,0.17,1.407,22460,54.83
worth,MO,0.564,0.0,1.762,3282,218.363
wright,MO,0.738,0.212,1.614,14467,148.528
adams,ND,0.454,0.0,2.379,3849,989.123
barnes,ND,0.309,0.018,1.656,11315,323.03
benson,ND,0.299,0.0,2.479,9344,582.198
billings,ND,0.315,0.0,2.03,3173,3397.689
bottineau,ND,0.169,0.0,1.414,31960,378.088
bowman,ND,0.516,0.0,3.327,6678,1720.912
burke,ND,0.434,0.0,2.276,8273,929.65
burleigh,ND,0.788,0.643,1.329,48143,185.823
cass,ND,0.809,0.77,1.293,73849,98.192
cavalier,ND,0.0,0.0,1.536,15148,169.94
dickey,ND,0.342,0.0,1.884,8094,494.537
divide,ND,0.419,0.0,2.142,8584,477.851
dunn,ND,0.137,0.0,1.489,21329,2009.758
eddy,ND,0.519,0.0,2.275,5625,546.943
emmons,ND,0.524,0.0,2.282,9881,639.931
foster,ND,0.531,0.0,2.207,3437,601.774
golden-valley,ND,0.552,0.0,1.935,3721,2331.39
grand-forks,ND,0.715,0.591,1.341,33091,148.701
grant,ND,0.264,0.0,2.473,9167,1153.013
griggs,ND,0.317,0.0,1.894,4053,429.659
hettinger,ND,0.251,0.0,1.709,7035,462.885
kidder,ND,0.375,0.0,3.204,6315,1111.463
lamoure,ND,0.512,0.0,2.003,9841,308.812
logan,ND,0.223,0.0,1.981,6973,639.912
mchenry,ND,0.497,0.0,2.371,15800,555.358
mcintosh,ND,0.239,0.0,2.002,8646,449.959
mckenzie,ND,0.483,0.215,2.396,18664,24751.653
mclean,ND,0.459,0.0,1.867,20564,1151.173
mercer,ND,0.431,0.0,2.262,6196,1804.762
morton,ND,0.75,0.496,1.576,24266,379.622
mountrail,ND,0.496,0.0,2.415,16883,566.066
nelson,ND,0.359,0.0,2.126,5425,546.217
oliver,ND,0.382,0.0,3.852,7635,811.422
pembina,ND,0.487,0.0,1.671,13410,232.958
pierce,ND,0.438,0.0,2.355,6765,589.273
ramsey,ND,0.585,0.307,1.982,15299,295.344
ransom,ND,0.511,0.0,2.364,7678,2111.376
renville,ND,0.468,0.0,2.366,7975,1570.617
richland,ND,0.633,0.205,1.607,17346,290.503
rolette,ND,0.115,0.0,1.331,7965,1129.509
sargent,ND,0.459,0.0,1.62,8939,255.618
sheridan,ND,0.348,0.0,2.922,5888,1873.921
sioux,ND,0.038,0.0,1.205,13697,412.999
slope,ND,0.326,0.0,2.678,3685,2216.163
stark,ND,0.751,0.563,1.803,25922,187.38
steele,ND,0.372,0.0,1.953,6141,282.172
stutsman,ND,0.497,0.325,1.646,25834,395.497
towner,ND,0.364,0.0,2.444,5322,591.153
traill,ND,0.595,0.0,1.746,10629,186.911
walsh,ND,0.491,0.0,1.745,12276,234.034
ward,ND,0.705,0.605,1.59,41732,244.987
wells,ND,0.357,0.0,2.046,8707,495.056
williams,ND,0.624,0.43,2.12,33995,966.183
adams,NE,0.779,0.656,1.3,17658,53.185
antelope,NE,0.538,0.0,1.454,8509,188.709
arthur,NE,0.386,0.0,2.898,1142,5436.273
banner,NE,,0.0,2.5,2370,1418.45
blaine,NE,0.356,0.0,3.443,1587,4646.36
boone,NE,0.587,0.0,1.415,6429,214.786
box-butte,NE,0.7,0.572,1.453,8492,650.771
boyd,NE,0.39,0.0,1.597,4698,331.105
brown,NE,0.612,0.0,2.102,5049,2062.955
buffalo,NE,0.667,0.53,1.264,25048,71.395
burt,NE,0.557,0.0,1.321,7840,100.623
butler,NE,0.46,0.0,1.402,8819,108.971
cass,NE,0.74,0.177,1.433,20379,92.429
cedar,NE,0.555,0.0,1.448,9731,140.4
chase,NE,0.629,0.0,1.758,5211,1038.358
cherry,NE,0.44,0.0,3.118,17335,14298.349
cheyenne,NE,0.577,0.408,1.395,9879,299.94
clay,NE,0.557,0.0,1.491,8027,118.924
colfax,NE,0.644,0.321,1.455,8692,101.826
cuming,NE,0.554,0.0,1.376,9881,88.413
custer,NE,0.588,0.0,1.87,16439,752.127
dakota,NE,0.692,0.63,1.418,10417,91.343
dawes,NE,0.653,0.379,1.741,7960,1548.361
dawson,NE,0.717,0.241,1.393,16782,153.88
deuel,NE,0.503,0.0,1.349,2680,319.267
dixon,NE,0.572,0.0,1.62,6462,156.742
dodge,NE,,0.567,1.286,21957,49.721
douglas,NE,0.812,0.941,1.169,215058,7.677
dundy,NE,0.537,0.0,2.029,3924,1398.315
fillmore,NE,0.43,0.0,1.355,7719,104.344
franklin,NE,0.51,0.0,1.903,5933,247.621
frontier,NE,,0.0,1.899,4454,808.283
furnas,NE,0.531,0.0,1.624,7592,300.54
gage,NE,0.698,0.414,1.409,18726,126.403
garden,NE,0.426,0.0,2.137,5098,19143.215
garfield,NE,,0.0,1.892,2744,1821.867
gosper,NE,0.426,0.0,1.498,3433,492.492
grant,NE,0.614,0.0,3.845,1757,15951.803
greeley,NE,0.619,0.0,1.646,3485,429.039
hall,NE,0.0,0.732,1.199,29730,32.976
hamilton,NE,0.648,0.0,1.358,8797,102.462
harlan,NE,0.452,0.0,1.417,5436,287.218
hayes,NE,0.441,0.0,2.223,2670,1005.26
hitchcock,NE,0.553,0.0,1.63,4557,555.967
holt,NE,0.582,0.0,1.598,13774,880.167
hooker,NE,0.257,0.0,3.016,1921,9190.129
howard,NE,0.61,0.0,1.419,6700,241.897
jefferson,NE,0.563,0.306,1.375,9453,108.734
johnson,NE,0.507,0.0,1.349,5186,106.879
kearney,NE,0.655,0.0,1.364,6081,136.426
keith,NE,0.534,0.335,1.535,9605,1261.327
keya-paha,NE,0.434,0.0,2.437,2654,1607.776
kimball,NE,0.555,0.0,1.505,4840,574.723
knox,NE,,0.0,1.687,13199,283.756
lancaster,NE,0.779,0.839,1.156,119832,16.313
lincoln,NE,0.723,0.527,1.412,24381,572.179
logan,NE,0.656,0.0,2.45,1541,4343.433
loup,NE,0.338,0.0,2.231,1959,2940.193
madison,NE,0.719,0.598,1.279,21207,52.354
mcpherson,NE,0.424,0.0,3.495,1674,3914.66
merrick,NE,0.642,0.0,1.315,7172,107.798
morrill,NE,0.609,0.0,2.327,7762,3233.02
nance,NE,0.563,0.0,1.609,4960,220.382
nemaha,NE,0.604,0.0,1.392,6667,101.622
nuckolls,NE,0.541,0.0,1.527,6696,510.435
otoe,NE,,0.295,1.403,13362,105.376
pawnee,NE,0.451,0.0,1.484,4799,150.533
perkins,NE,0.0,0.0,1.406,4933,276.453
phelps,NE,0.684,0.444,1.405,7894,215.397
pierce,NE,0.712,0.0,1.362,6500,130.576
platte,NE,0.761,0.563,1.295,20677,58.03
polk,NE,0.634,0.0,1.46,6123,125.704
red-willow,NE,0.695,0.528,1.432,9186,211.745
richardson,NE,0.614,0.318,1.6,10263,132.217
rock,NE,0.554,0.0,2.205,3395,1912.418
saline,NE,0.685,0.247,1.454,11356,88.657
sarpy,NE,0.864,0.879,1.187,76030,14.876
saunders,NE,,0.137,1.348,18079,90.924
scotts-bluff,NE,0.765,0.598,1.37,21445,202.298
seward,NE,0.726,0.291,1.291,11243,74.333
sheridan,NE,0.587,0.0,2.167,8882,3448.419
sherman,NE,0.486,0.0,1.584,4228,363.983
sioux,NE,0.428,0.0,3.204,5194,4522.77
stanton,NE,0.594,0.128,1.546,6240,173.596
thayer,NE,,0.0,1.413,7157,120.868
thomas,NE,0.298,0.0,2.048,2232,3127.725
thurston,NE,0.419,0.0,1.353,5644,110.318
valley,NE,0.626,0.0,1.489,5178,296.668
washington,NE,0.729,0.311,1.351,13954,64.846
wayne,NE,0.633,0.356,1.316,6715,103.918
webster,NE,,0.0,1.424,4887,214.677
wheeler,NE,0.422,0.0,1.939,2079,1502.442
york,NE,0.72,0.402,1.376,10576,85.142
adams,OH,0.665,0.0,1.524,21645,161.561
allen,OH,0.768,0.651,1.316,52678,20.811
ashland,OH,0.472,0.312,1.532,35357,46.862
ashtabula,OH,0.0,0.398,1.425,74555,17.522
athens,OH,0.66,0.315,1.89,42367,139.771
auglaize,OH,0.843,0.55,1.459,28840,42.916
belmont,OH,0.694,0.364,2.001,65731,57.989
brown,OH,0.0,0.026,1.424,35749,22.021
butler,OH,0.835,0.879,1.314,166831,15.219
carroll,OH,0.622,0.0,1.869,28522,46.837
champaign,OH,0.755,0.255,1.588,27614,47.905
clark,OH,0.717,0.728,1.272,66147,20.655
clermont,OH,0.83,0.68,1.319,99762,56.679
clinton,OH,0.803,0.248,1.606,26987,56.823
columbiana,OH,0.593,0.438,1.591,76408,18.506
coshocton,OH,0.0,0.286,1.514,27722,70.051
crawford,OH,0.811,0.585,1.756,33741,58.298
cuyahoga,OH,0.773,0.992,1.176,520231,18.446
darke,OH,0.814,0.245,1.382,31440,36.493
defiance,OH,0.835,0.392,1.503,26197,30.031
delaware,OH,0.693,0.665,2.356,98357,677.903
erie,OH,0.783,0.668,1.362,46206,23.337
fairfield,OH,0.861,0.605,1.271,72814,20.617
fayette,OH,0.762,0.459,1.494,18254,100.496
franklin,OH,0.736,0.977,1.257,470940,14.726
fulton,OH,0.837,0.138,1.332,23378,38.745
gallia,OH,0.662,0.175,1.955,27171,804.178
geauga,OH,0.85,0.215,1.389,50890,48.612
greene,OH,0.844,0.75,1.283,76861,33.828
guernsey,OH,0.648,0.29,1.962,40650,264.948
hamilton,OH,0.608,0.961,2.456,419335,1875.099
hancock,OH,0.002,0.559,1.266,38899,22.958
hardin,OH,0.531,0.336,1.331,25987,54.303
harrison,OH,0.0,0.0,1.601,18038,101.365
henry,OH,0.762,0.23,1.393,19639,39.656
highland,OH,0.751,0.231,1.656,32119,92.305
hocking,OH,0.589,0.211,1.555,22902,182.501
holmes,OH,0.75,0.0,1.943,28302,41.719
huron,OH,0.831,0.415,1.747,40318,44.915
jackson,OH,0.688,0.299,1.639,32685,99.553
jefferson,OH,0.671,0.528,1.78,58172,37.008
knox,OH,0.588,0.205,2.022,41963,102.442
lake,OH,0.869,0.915,1.227,114275,9.346
lawrence,OH,0.719,0.511,1.944,56193,1296.978
licking,OH,0.814,0.61,1.446,96607,22.765
logan,OH,0.7,0.43,1.662,36918,34.489
lorain,OH,0.828,0.839,1.408,172942,42.715
lucas,OH,0.765,0.932,1.276,202925,89.446
madison,OH,0.825,0.328,1.567,24822,65.256
mahoning,OH,0.73,0.82,1.521,160769,11.295
marion,OH,0.939,0.609,1.579,37124,840.039
medina,OH,0.89,0.607,1.803,132963,71.505
meigs,OH,0.0,0.104,2.051,29844,92.001
mercer,OH,0.814,0.24,1.403,26528,29.746
miami,OH,0.839,0.638,1.234,54259,15.868
monroe,OH,0.0,0.014,1.636,17448,82.409
montgomery,OH,0.661,0.934,1.197,273059,5.241
morgan,OH,0.614,0.0,2.25,19100,292.09
morrow,OH,0.709,0.0,1.678,28285,63.556
muskingum,OH,0.806,0.438,1.656,57548,70.56
noble,OH,0.352,0.0,1.67,16383,235.833
ottawa,OH,0.507,0.482,1.678,53941,29.83
paulding,OH,0.0,0.0,1.501,17918,32.789
perry,OH,0.007,0.171,2.048,30301,637.123
pickaway,OH,0.773,0.354,1.449,31154,74.391
pike,OH,0.648,0.162,1.852,24279,109.909
portage,OH,0.903,0.55,1.961,102344,193.396
preble,OH,0.701,0.224,1.84,38217,45.857
putnam,OH,0.38,0.127,1.758,30307,38.562
richland,OH,0.683,0.62,1.518,75313,19.831
ross,OH,0.843,0.349,1.54,44888,81.097
sandusky,OH,0.845,0.512,1.333,33357,30.105
scioto,OH,0.742,0.389,1.846,58674,384.077
seneca,OH,0.796,0.468,1.997,46293,36.744
shelby,OH,0.814,0.358,1.596,31578,31.809
stark,OH,0.772,0.819,1.34,201584,15.125
summit,OH,0.789,0.957,1.251,260426,95.85
trumbull,OH,0.744,0.695,1.574,134607,14.248
tuscarawas,OH,0.772,0.453,1.546,60369,41.666
union,OH,0.818,0.459,1.39,35903,57.997
van-wert,OH,0.763,0.386,1.355,19756,36.887
vinton,OH,0.559,0.047,1.776,13152,305.393
warren,OH,0.838,0.799,1.231,105366,16.714
washington,OH,0.738,0.354,2.178,62186,171.119
wayne,OH,0.847,0.424,1.415,57611,30.142
williams,OH,0.794,0.209,1.499,26181,51.517
wood,OH,0.565,0.579,1.571,73298,22.417
wyandot,OH,0.779,0.229,1.813,20352,96.999
aurora,SD,0.466,0.0,1.811,5693,393.778
beadle,SD,0.639,0.485,1.526,16798,257.911
bennett,SD,0.289,0.0,1.604,4638,2088.568
bon-homme,SD,0.565,0.0,1.675,8792,199.153
brookings,SD,0.528,0.44,1.277,16601,89.949
brown,SD,0.72,0.484,1.421,26068,293.375
brule,SD,0.482,0.0,2.501,11170,400.805
buffalo,SD,0.096,0.0,2.096,2624,1967.171
butte,SD,0.519,0.326,1.756,12313,2835.173
campbell,SD,0.356,0.0,2.006,5692,609.076
charles-mix,SD,0.392,0.0,1.662,15046,738.605
clark,SD,0.467,0.0,1.8,7583,428.422
clay,SD,0.697,0.472,1.548,9218,122.117
codington,SD,0.741,0.508,1.306,18311,104.978
corson,SD,0.226,0.0,1.528,7179,1293.784
custer,SD,0.3,0.0,1.862,13098,24133.464
davison,SD,0.764,0.648,1.334,11751,77.238
day,SD,0.489,0.0,1.869,11294,305.453
deuel,SD,0.441,0.0,1.433,6915,182.798
dewey,SD,0.119,0.0,1.487,12525,1322.623
douglas,SD,0.544,0.0,1.581,4479,212.545
edmunds,SD,0.501,0.0,2.257,9530,638.529
fall-river,SD,0.0,0.0,2.072,11403,4279.357
faulk,SD,0.253,0.0,1.867,8899,891.756
grant,SD,0.604,0.0,1.64,8788,192.486
gregory,SD,0.529,0.0,1.846,7876,708.807
haakon,SD,0.0,0.0,4.719,9966,3101.755
hamlin,SD,0.464,0.0,1.481,7951,135.378
hand,SD,0.411,0.0,2.243,9532,995.557
hanson,SD,0.471,0.0,1.453,4301,299.395
harding,SD,0.195,0.0,2.255,6589,3272.566
hughes,SD,0.643,0.466,1.406,12989,385.963
hutchinson,SD,0.436,0.0,1.47,12346,158.809
hyde,SD,0.574,0.0,3.265,4666,1949.27
jackson,SD,0.113,0.0,1.404,10070,780.766
jerauld,SD,0.549,0.0,2.074,4101,623.842
jones,SD,0.356,0.0,2.054,3730,7819.433
kingsbury,SD,0.497,0.0,1.546,8809,295.665
lake,SD,0.629,0.333,1.515,10440,128.739
lawrence,SD,0.627,0.465,1.46,21824,2410.571
lincoln,SD,0.83,0.612,1.225,31263,48.167
lyman,SD,0.301,0.0,3.948,18901,5734.114
marshall,SD,0.389,0.0,1.887,10509,394.127
mccook,SD,0.628,0.0,1.502,6658,155.441
mcpherson,SD,0.456,0.0,2.686,8770,1751.636
meade,SD,0.724,0.446,1.635,20753,1623.096
mellette,SD,0.168,0.0,2.113,7526,1672.372
miner,SD,0.436,0.0,1.676,5305,260.492
minnehaha,SD,0.831,0.776,1.171,74718,24.861
moody,SD,0.458,0.0,1.369,6182,115.357
oglala-lakota,SD,0.314,0.0,1.961,1510,1613.215
pennington,SD,0.77,0.708,1.365,53958,6959.157
perkins,SD,0.0,0.0,4.319,15698,3405.401
potter,SD,0.448,0.0,1.961,7020,795.921
roberts,SD,0.466,0.0,1.713,14480,290.576
sanborn,SD,0.441,0.0,1.774,5061,350.345
spink,SD,0.506,0.0,1.809,11671,435.699
stanley,SD,0.315,0.299,2.827,11118,12987.62
sully,SD,0.364,0.0,2.432,6672,1657.438
todd,SD,0.389,0.0,3.046,4889,44990.814
tripp,SD,0.477,0.0,1.764,10467,706.716
turner,SD,0.588,0.0,1.484,10015,117.84
union,SD,0.562,0.285,1.464,13408,117.785
walworth,SD,0.588,0.0,1.863,8023,560.156
yankton,SD,0.477,0.447,1.279,15720,99.496
ziebach,SD,0.093,0.0,1.851,9353,2135.092
adams,WI,0.367,0.0,1.609,38604,793.643
ashland,WI,0.569,0.256,1.952,21307,12496.419
barron,WI,0.597,0.137,1.659,44695,98.844
bayfield,WI,0.412,0.0,1.928,35737,7194.027
brown,WI,0.839,0.774,1.187,104834,84.747
buffalo,WI,0.678,0.0,2.949,24201,297.67
burnett,WI,0.384,0.0,1.7,33808,1073.981
calumet,WI,0.818,0.389,1.349,29196,102.32
chippewa,WI,0.709,0.282,1.606,52487,347.344
clark,WI,0.699,0.0,1.991,35498,1797.672
columbia,WI,0.753,0.24,1.598,44112,99.426
crawford,WI,0.618,0.237,2.382,22957,300.002
dane,WI,0.862,0.795,1.29,218463,39.498
dodge,WI,0.742,0.368,1.409,47911,143.463
door,WI,0.441,0.151,1.404,43248,52.199
douglas,WI,0.659,0.398,1.997,47607,8417.489
dunn,WI,0.754,0.205,1.973,35734,179.864
eau-claire,WI,0.816,0.67,1.426,51424,1092.999
florence,WI,0.377,0.0,1.941,12168,26233.469
fond-du-lac,WI,0.727,0.488,1.435,63222,218.189
forest,WI,0.391,0.0,1.948,20972,30048.183
grant,WI,0.762,0.119,2.164,48549,164.036
green,WI,0.809,0.238,1.656,27887,91.172
green-lake,WI,0.652,0.169,1.677,19459,437.978
iowa,WI,0.701,0.149,2.465,31483,362.722
iron,WI,0.368,0.148,2.051,17794,7791.006
jackson,WI,0.594,0.141,2.258,27623,2856.63
jefferson,WI,0.83,0.465,1.412,44558,118.463
juneau,WI,0.51,0.0,1.71,31851,1545.875
kenosha,WI,0.779,0.831,1.209,68173,37.752
kewaunee,WI,0.793,0.0,1.584,16541,99.058
la-crosse,WI,0.852,0.732,1.577,62028,368.278
lafayette,WI,0.73,0.0,2.425,21534,201.945
langlade,WI,0.506,0.216,1.918,29471,9081.817
lincoln,WI,0.637,0.193,1.606,30497,561.997
manitowoc,WI,0.819,0.492,1.417,49687,69.644
marathon,WI,0.811,0.461,1.429,82846,174.356
marinette,WI,0.507,0.188,1.721,57924,13571.328
marquette,WI,0.515,0.0,1.74,22061,142.389
menominee,WI,0.144,0.0,1.221,4502,3.233
milwaukee,WI,0.768,0.995,1.094,280743,13.983
monroe,WI,0.754,0.319,2.001,39447,602.581
oconto,WI,0.568,0.0,1.499,42023,2491.057
oneida,WI,0.453,0.115,1.689,63228,5516.745
outagamie,WI,0.824,0.691,1.261,87487,105.299
ozaukee,WI,0.883,0.7,1.187,40306,15.906
pepin,WI,0.714,0.0,2.173,9638,133.132
pierce,WI,0.738,0.162,1.576,28179,90.945
polk,WI,0.628,0.0,1.675,45657,155.81
portage,WI,0.774,0.47,1.541,44759,307.961
price,WI,0.485,0.0,1.945,26885,2334.137
racine,WI,0.808,0.813,1.155,84091,17.057
richland,WI,0.672,0.192,2.206,20735,232.193
rock,WI,0.83,0.754,1.189,72577,30.071
rusk,WI,0.493,0.0,2.3,28668,3885.118
sauk,WI,0.707,0.431,1.674,50544,233.542
sawyer,WI,0.366,0.0,1.982,42429,10428.002
shawano,WI,0.672,0.253,1.722,40014,551.09
sheboygan,WI,0.752,0.632,1.274,62947,190.616
st-croix,WI,0.833,0.325,1.421,53883,52.401
taylor,WI,0.672,0.123,2.093,25562,5336.989
trempealeau,WI,0.696,0.0,2.159,33072,158.897
vernon,WI,0.681,0.097,2.176,35221,157.155
vilas,WI,0.323,0.0,1.601,49679,6449.605
walworth,WI,0.612,0.547,1.309,68955,143.882
washburn,WI,0.475,0.0,2.015,31773,4569.255
washington,WI,0.855,0.564,1.19,64438,84.016
waukesha,WI,0.872,0.815,1.083,162578,33.294
waupaca,WI,0.709,0.266,1.569,43053,80.355
waushara,WI,0.544,0.002,1.722,31300,90.578
winnebago,WI,0.854,0.733,1.274,80735,39.72
wood,WI,0.832,0.56,1.443,46311,216.646
